tokenized_text,業界
"['北海道', '中川', '郡', '美深', '町', 'グループホーム', 'びふか', '運営', '訪問', '介護', '居宅', '介護', '支援', '対応', '食事', '入浴', '排泄', '身体', '介護', '清掃', '買い物', '散歩', '付添い', '提供', '高齢', '者', '向け', 'シェア', 'ハウス', 'にし', '里', '運営']",高齢者向け福祉業界の会社
"['高齢', '者', '向け', '居宅', '介護', '支援', 'はじめ', 'デイサービス', '訪問', '介護', '展開', '主', 'ケア', 'プラン', 'サービス', '提供', 'デイサービス', '事業', '所', 'あい', 'シビル', '箕面', '訪問', '介護', '事業', '所', 'あい', 'シビル', '外院', '運営']",高齢者向け福祉業界の会社
"['宇奈月', '温泉', '旅館', '延', '楽', '運営', '温泉', '露天風呂', '旅館', '宿泊', '日帰り', '宴会', '会議', '対応', 'その他', '館内', 'マッサージ', 'サービス', '土産', '販売']",ホテル・旅館業界の会社
"['自動車', '部品', '等', '製造', 'アルミ', '窓', '枠', '製造', 'プレス', '作業', '磨き', '作業', '部品', '加工']",自動車部品・カー用品製造業界の会社
"['愛知', 'ゴルフ', '倶楽部', '大樹', 'ゴルフ', '練習', '場', 'フィットネスクラブ', '運営', '会社', '瀬戸', '大府', 'ゴルフ', '場', '瀬戸', '320', '打席', '大府', '400', '打席', '打席', '数', '社会', '人', '学生', '向け', '賃貸', 'マンション', '入居', '者', 'ゴルフ', '場', '利用', '料', '割引']",ゴルフ場業界の会社
"['ブロイラー', '食肉', '加工', '販売', '株式会社', 'エビス', '商事', 'グループ', '企業', '宮崎', '産', '鶏', '使用', '鶏', '料理', '提供', '居酒屋', 'とり', 'ビアー', '運営', 'もも', '焼き', 'げん', '軟骨', '焼き物', '他', '揚げ物', 'サラダ', '酒類']",居酒屋・バー業界の会社
"['タクシー', 'マイクロバス', '観光', '旅行', '提供', 'スマイル', 'タクシー', '運営', 'その他', '福祉', 'タクシー', '業務', '佐賀', '長崎', '大分', 'タクシー', '旅行', 'ツアー', '提案', 'その他', 'ビジネス', '用途', 'サービス', '提供']",タクシー業界の会社
"['ケア', 'プラン', '作成', '居宅', '介護', '支援', '身体', '介護', '生活', '援助', '訪問', '介護', '小規模', '機能', 'ホーム', '運営', 'ほか', 'サービス', '付き', '高齢', '者', '住宅', '悠', '優', '運営']",高齢者向け福祉業界の会社
"['業務', '系', 'コンシューマー', '系', 'アプリケーション', '開発', 'スマート', 'フォン', 'SNS', 'アプリ', '最新', '技術', '開発', '豊富', 'アプリケーション', '開発', '経験', 'システム', '規模', 'トランザクション', '量', '考慮', '最適', '解', '顧客', '提供', 'R', '&', 'D', '部', '将来', 'クランディム', 'コア', '事業', '製品', 'サービス', '開発']",Webサービス・アプリ運営業界の会社
"['有料', '老人', 'ホーム', 'サポート', 'ハウス', 'さ', 'ヴィラ', 'サポート', 'ハウス', 'さ', 'ノイエ', '運営', 'MC', '訪問', '介護', 'センター', 'MC', '訪問', '看護', 'ステーション', 'MC', '居宅', '介護', '支援', '事業', '所', '運営']",高齢者向け福祉業界の会社
"['ばね', '総合', 'メーカー', 'ニッパツ', 'グループ', '会社', '自動車', '産業', '機器', '情報', '機器', '使用', '精密', '薄板', 'ばね', '製造', '卸売', '皿', 'ばね', '異形', '皿', 'ばね', '主力', '製品', 'その他', 'クラッチ', 'プレート', 'フリクションギア', '自動車', '部品']",金属部品製造業界の会社
"['温泉', '付', '保養', '宿泊', '施設', 'かんぽ', '郷', '庄原', '運営', '温泉', '宿泊', '食事', '提供', 'バリアフリー', '対応', '客室', '車椅子', '用具', '貸出', 'その他', '宴会', '会議', '日帰り', '対応']",ホテル・旅館業界の会社
"['新車', '中古', '車', '使用', '車', '販売', '買取', '2018', '年', '現在', '東海', '北陸', '関西', '地区', '10', '店舗', '4', 'サービス', '工場', '保有', '販売', '買取', '事業', '他', '整備', '板金', '塗装', 'サービス', '提供', 'レンタカー', '事業', '展開', 'その他', '保険', '代理', '店', '業務']",中古車販売業界の会社
"['パナソニック', 'グループ', '自動車', '用', 'リレー', 'センサー', '開発', '設計', '製造', '販売', '主', '製品', 'プラグインリレー', 'EV', 'リレー', 'PCB', 'リレー', '製造']",自動車部品・カー用品製造業界の会社
"['協和', 'ケミカル', '株式会社', 'グループ', '会社', '訪問', '看護', '屋', '運営', '主治医', '指示', '看護', '師', 'ケア', '提供', '点', '特徴', '健康', '管理', 'リハビリ', '在宅', '療養', '指導']",高齢者向け福祉業界の会社
"['豊田自動織機', '協力', '工場', '小型車', '大型', '車', 'カーエアコン', 'コンプレッサ', '専門', '製造', '斜', '板', '式', 'ベーン', '式', 'スクロール', '式', '固定', '可変', '容量', '型', '量産', '型', 'リペア', '用', '種類', '対応', '複雑', '形状', '加工', '自社', '内', '一貫', '体制', 'こと', '特徴']",自動車部品・カー用品製造業界の会社
"['利用', '者', '居宅', '自立', '日常', '生活', 'デイサービス', 'なか', 'みち', 'デイサービス', '運営', 'ショートステイ', '施設', 'ショートステイ', 'なか', 'みち', '入所', '者', '日常', '生活', '全般', '介護', 'その他', '居宅', '介護', '支援', '介護', '予防', '支援', '等']",高齢者向け福祉業界の会社
"['メッキ', '製品', '金属', '加工', '製品', '製造', '金属', '樹脂', '接合', '接着', '剤', '接合', '金', '型', '製造', 'プレス', 'メッキ', '結', '工程', '一貫']",金属部品製造業界の会社
"['ゴルフ', '場', '春日井', 'カントリークラブ', '運営', 'コース', '丘陵', '西', '東', '30', '個', '以上', 'ホール', '定期', '的', 'ゴルフ', 'コンペ', '競技', '会', '開催', '点', '特徴', '場内', 'レストラン', 'プロショップ', '練習', '場']",ゴルフ場業界の会社
"['LIPS', '原宿', 'はじめ', 'ヘアサロン', '運営', 'カット', 'カラー', 'サービス', '提供', 'スタイリング', '剤', '男性', '向け', '化粧', '品', 'カットシザー', 'Web', '販売', 'その他', '雑誌', '撮影', 'テレビ', '対象', 'ヘア', 'メイク', 'スタイリスト', '育成']",美容サロン業界の会社
"['求人', '情報', '誌', '総合', '情報', 'サイト', '企画', '発行', '運営', '求人', '情報', '誌', 'Rookie', '総合', '情報', 'サイト', 'タウン', '沖縄', 'ネイルアート', '専門', 'サイト', 'ベティネイル', 'その他', '常時', '開催', '面接', '会場', '仕事', 'プラザ', '運営']",人材紹介業界の会社
"['NC', '旋盤', '転', '造機', '研磨', '機', '等', '製造', '機器', '使用', '自動車', 'シートベルト', 'エアコン', '構成', '精密', '小物', '部品', '製造', 'その他', '2', 'D', '/', '3', 'DCAD', 'CAE', '使用', '金', '型', '製造']",自動車部品・カー用品製造業界の会社
"['株主', '総会', '機関', '投資', '家', '議決', '権', '行使', '環境', '改善', '目的', '議決', '権', '電子', '行使', 'プラットフォーム', '運営', 'システム', '国内外', 'すべて', '関係', '者', 'システム', 'ネットワーク', 'こと', '可能']",Webサービス・アプリ運営業界の会社
"['住宅', '中古', 'マンション', '賃貸', '仲介', '新築', '中古', '戸', '建', 'マンション', '土地', '売買', '仲介', 'その他', '店舗', '事務所', '収益', '物件', '倉庫', '不動産', 'マンション', 'リフォーム', '不動産', '管理', '対応']",マンション・アパート賃貸業界の会社
"['電車', '運転', '台', '乗務', '員', '室', '構体', '車両', '部品', '製造', '産業', '機械', '用', '架台', '加工', 'レーザー', 'カット', 'ターレットパンチプレス', '切断', '加工', '対応', 'その他', '金属', 'モニュメント', 'オブジェ', '制作']",金属部品製造業界の会社
"['ジェコー', '株式会社', 'グループ', '会社', '自動車', '時計', 'コーナー', 'ポール', '自動車', '部品', '製造']",自動車部品・カー用品製造業界の会社
"['リゾート', 'ホテル', 'ホテル', '王将', 'La', '楽', 'リゾート', 'ホテル', 'グリーン', 'グリーン', '他', '女川', '温泉', '華', '夕美', 'リゾート', 'ホテル', '華', '夕美', '日本海', '運営', '王将', '街道', 'シャトル', 'バス', '無料', '運行', '点', '特徴']",ホテル・旅館業界の会社
"['タクシー', 'ハイヤー', '観光', 'バス', '路線', 'バス', '運行', '主力', '事業', '会社', '自動車', '教習所', '会員', '制', 'ゴルフ', '場', 'ホテル', 'ホテルマロウド', '運営', 'その他', '不動産', '事業', 'マンション', '駐車', '場', '土地', '賃貸', '仲介']",タクシー業界の会社
"['愛知', '県', '刈谷', '市', '拠点', '土木', '工事', '交通', '誘導', '施設', 'イベント', '警備', '保障', '業務']",警備業界の会社
"['ブレーキ', 'ディスク', 'ブレーキ', 'ドラム', '自動車', '部品', '鋳造', '粗', '材', '完成', '品', '一貫', '生産', '空調', '用', 'コンプレッサー', '関連', '部品', '鋳造', '粗', '材', '生産', 'その他', '試作', '開発', '対応', '品種', '少量', '品', '量産', '品']",自動車部品・カー用品製造業界の会社
"['保有', 'ゴルフ', 'コース', 'インターバル', 'こと', '特徴', 'プレー', '時', '使用', 'クラブハウス', 'ショップ', 'レストラン', '存在']",ゴルフ場業界の会社
"['株式会社', 'フジ', '関連', '会社', '住宅', '型', '有料', '老人', 'ホーム', 'ユーミーケア', 'こ', 'ユーミーケア', '内子', '運営', 'ショートステイ', 'デイサービス', '訪問', '介護', '居宅', '介護', '支援', '事業', 'その他', '保育園', '運営']",高齢者向け福祉業界の会社
"['群馬', '県', '前橋', '市', 'ゴルフ', '場', '赤城', '国際', 'カントリークラブ', '運営', 'クラブハウス', 'ドライビングレンジ', '練習', 'グリーン', 'ほか', 'レストラン', '宿泊', '施設', '運営']",ゴルフ場業界の会社
"['トム', '通信', '工業', 'グループ', '人材', '派遣', '紹介', '予定', '派遣', '人材', '紹介', '派遣', '職種', '製造', '開発', '設計', '一般', '事務', '販売', '業務', 'ほか', '介護', '業務', '保安', '業務']",人材紹介業界の会社
"['ソーシャルアプリ', '利用', '顧客', '問い合わせ', 'クライアント', '企業', '対応', 'カスタマーサポートサービス', '主力', '事業', '監視', 'ツール', '元', '24', '時間', '体制', 'ソーシャルアプリ', '運用']",Webサービス・アプリ運営業界の会社
"['住宅', '型', '有料', '老人', 'ホーム', 'ハート', '高齢', '者', '向け', 'グループホーム', 'ハート', '六', '条', '運営', 'アクティビティ', '日々', '食事', '注力', '入居', '者', '介護', '空間', '提供', 'その他', '訪問', '介護']",高齢者向け福祉業界の会社
"['新車', '販売', '中古', '車', '買取', '中古', '車', '販売', '店', 'ケイス', 'マイル', '宇治', '店', '運営', '車検', '点検', '板金', '塗装', '等', '整備', 'メンテナンス', '損保', 'ジャパン', '日本', '興亜', '代理', '店', '保険', '販売', 'カー', '用品', '販売']",中古車販売業界の会社
"['エアバッグ', '部品', 'フレーム', '自動車', '部品', '製造', '主', 'プレス', '加工', '板金', '加工', '家電', '製品', '部品', '製造']",自動車部品・カー用品製造業界の会社
"['ケイアイスター', '不動産', 'グループ', '会社', '不動産', '業界', '企業', '人材', '派遣', 'サービス', '派遣', '先', '社員', '雇用', '支援']",人材紹介業界の会社
"['住宅', '設備', 'エクステリア', '太陽光', 'パネル', '販売', '施工', '窓', 'ドア', 'ほか', 'キッチン', 'エクステリア', 'ガラス', 'ガーデン', 'ルーム', '悠', 'U', 'サンルーム', '施工']",居住用リフォーム業界の会社
